PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
164.933,100.236,-100.485,-100.540,-100.435,-99.211,-102.090,-100.869,-102.308,-101.927,-100.260,-101.227,-100.619,-98.485,-102.033,-101.721,-101.050,-100.857,-100.911,-99.620,-101.953,-100.678,-101.761,-101.040,-101.027,-100.886,-99.310,-101.647,-98.754,-102.990,-103.177,-102.705,-99.671,-99.473,-102.272,-98.271,-100.978,-100.637,-102.831,-100.754,-102.151,-102.144,-98.345,-98.302,-98.364,-103.418,-101.071,-97.673,-102.771,-99.334,-98.572,-102.159,-96.372,-99.924,-98.597,-94.762,-93.877,-98.560,-100.393,-102.883,-99.340,-98.350,-101.453,-99.016,-103.835,-95.785,-102.030,-103.436,-101.332,-101.477,-99.545,-101.409,-97.838,-103.313,-97.354,-101.290,-101.178,-97.931,-100.625,-102.935,-100.793,-100.750,-100.235,-101.897,-101.870,-96.752,-100.259,-99.174,-99.764,-102.608,-103.227,-100.234,-98.798,-100.519,-98.770,-101.072,-101.329,-99.886,-102.191,-102.486,-101.052,-102.262,-89.490
174.887,100.236,-102.041,-100.499,-102.833,-100.362,-100.064,-102.687,-102.032,-102.037,-101.034,-101.064,-103.263,-102.618,-100.907,-101.864,-101.219,-100.003,-101.661,-99.470,-102.093,-100.774,-100.413,-83.827,-99.913,-83.715,-98.310,-101.655,-97.757,-102.118,-98.557,-101.529,-101.603,-100.695,-100.230,-100.573,-100.293,-101.102,-102.433,-98.911,-102.881,-96.858,-102.356,-99.711,-97.368,-102.629,-99.923,-100.218,-99.457,-101.335,-100.011,-101.786,-99.811,-101.646,-100.491,-94.072,-93.692,-102.167,-99.556,-100.511,-101.045,-98.862,-101.496,-99.930,-99.700,-100.460,-98.899,-99.840,-99.844,-99.370,-97.432,-101.301,-99.154,-100.908,-97.209,-101.243,-100.727,-100.983,-101.523,-102.543,-101.368,-99.045,-101.407,-101.858,-102.948,-97.362,-99.509,-99.824,-102.030,-100.753,-100.941,-100.243,-97.189,-101.580,-99.194,-103.009,-99.423,-100.122,-102.597,-100.087,-99.755,-100.236,-88.982
184.841,100.236,-99.264,-102.055,-100.792,-101.432,-101.076,-102.604,-99.669,-99.556,-99.023,-101.731,-101.509,-101.052,-99.635,-101.502,-100.397,-98.719,-102.296,-99.461,-100.538,-100.211,-102.538,-84.879,-101.814,-100.783,-98.397,-101.908,-101.409,-101.792,-102.114,-99.475,-98.601,-101.105,-97.708,-102.272,-100.045,-100.786,-101.715,-101.418,-102.503,-97.338,-99.317,-98.490,-100.010,-101.903,-101.362,-98.986,-99.297,-101.340,-97.186,-99.984,-99.713,-101.230,-98.770,-94.754,-92.215,-101.625,-101.569,-98.539,-99.844,-100.836,-100.115,-98.209,-98.925,-97.167,-102.317,-101.513,-101.512,-97.980,-98.480,-100.853,-100.170,-102.192,-97.198,-101.007,-101.754,-98.252,-101.367,-101.366,-101.724,-97.511,-100.163,-102.929,-101.886,-100.950,-101.364,-99.324,-101.301,-100.460,-101.149,-97.288,-100.465,-99.928,-98.319,-102.756,-96.665,-99.718,-100.858,-100.876,-101.159,-102.112,-90.170
194.796,100.236,-99.778,-101.010,-102.767,-101.642,-100.001,-100.950,-102.550,-101.436,-102.479,-100.807,-102.107,-100.809,-100.824,-102.282,-100.573,-102.425,-100.425,-101.964,-100.693,-98.673,-101.155,-102.433,-98.672,-101.974,-98.539,-102.142,-100.938,-102.030,-97.811,-100.178,-101.738,-98.936,-101.850,-100.849,-101.721,-97.301,-101.210,-100.768,-100.951,-97.188,-99.192,-101.471,-99.689,-102.983,-102.643,-96.029,-100.073,-101.492,-99.057,-101.649,-98.974,-98.324,-100.510,-92.124,-92.133,-100.595,-98.968,-100.566,-100.134,-100.761,-102.335,-101.955,-101.730,-97.450,-101.607,-101.678,-101.529,-100.367,-98.770,-99.238,-97.817,-103.239,-100.996,-99.029,-101.015,-99.565,-101.648,-101.254,-103.768,-100.151,-99.838,-102.851,-100.483,-100.107,-100.054,-98.766,-100.602,-101.709,-102.249,-97.671,-98.495,-99.911,-101.017,-101.173,-98.198,-99.711,-102.138,-100.656,-101.827,-100.924,-90.371
204.750,100.236,-101.670,-99.894,-102.380,-101.689,-99.063,-101.822,-101.173,-102.959,-100.150,-101.022,-103.216,-102.179,-101.218,-100.886,-101.399,-102.069,-102.232,-101.729,-99.100,-103.035,-102.851,-101.948,-101.056,-101.570,-102.442,-103.416,-101.610,-101.961,-98.019,-100.914,-103.118,-98.691,-102.362,-98.895,-100.678,-98.677,-102.725,-98.205,-101.670,-97.475,-99.473,-99.770,-99.127,-101.948,-101.177,-100.205,-99.839,-99.393,-97.142,-102.044,-97.641,-102.210,-97.618,-94.287,-94.882,-98.577,-100.804,-99.065,-99.659,-99.989,-103.071,-101.601,-101.051,-96.271,-98.627,-100.554,-101.388,-102.759,-97.747,-99.251,-98.496,-101.715,-98.759,-98.705,-101.984,-97.459,-102.467,-101.458,-102.104,-100.040,-102.594,-98.784,-100.665,-98.767,-101.143,-102.636,-100.152,-102.424,-101.757,-100.549,-98.215,-99.226,-100.584,-100.869,-94.268,-99.909,-102.627,-102.218,-100.898,-101.943,-90.624
214.704,100.236,-101.215,-102.614,-103.159,-100.901,-101.808,-101.834,-102.543,-101.261,-97.119,-98.795,-101.066,-99.688,-101.332,-101.907,-101.179,-101.041,-99.732,-101.644,-101.900,-99.397,-100.948,-103.122,-102.875,-85.546,-97.443,-102.572,-99.012,-100.098,-99.877,-100.869,-102.481,-100.182,-102.101,-102.513,-101.704,-100.853,-98.420,-101.235,-101.239,-102.494,-96.464,-98.720,-101.597,-102.507,-100.609,-100.084,-101.767,-102.370,-100.555,-102.081,-97.773,-100.081,-101.803,-91.949,-92.127,-99.867,-101.180,-98.796,-99.109,-100.898,-100.899,-100.871,-101.562,-96.346,-97.686,-102.129,-102.332,-97.657,-98.940,-101.239,-100.923,-101.965,-97.224,-99.857,-103.002,-98.245,-100.378,-101.287,-100.358,-96.870,-101.022,-100.531,-101.548,-97.104,-100.313,-99.014,-100.162,-100.986,-100.461,-99.809,-100.438,-101.754,-100.849,-101.704,-94.235,-101.189,-102.027,-97.504,-100.036,-102.361,-90.340
224.658,100.236,-98.417,-101.448,-102.833,-100.095,-100.895,-101.793,-101.501,-100.930,-100.347,-100.440,-100.952,-100.322,-100.676,-101.305,-101.440,-99.576,-102.615,-101.574,-101.632,-100.176,-102.348,-101.674,-99.999,-102.078,-98.998,-100.404,-99.730,-101.718,-96.978,-101.514,-96.319,-98.813,-103.275,-100.960,-101.417,-101.540,-101.287,-99.609,-101.433,-99.301,-101.652,-101.223,-100.577,-99.310,-97.719,-102.208,-100.806,-97.541,-100.382,-102.731,-98.572,-99.616,-100.703,-93.575,-92.971,-99.780,-100.921,-97.140,-99.755,-100.871,-102.587,-101.468,-101.296,-98.179,-102.098,-101.618,-98.697,-102.463,-99.033,-102.478,-100.195,-98.006,-97.359,-99.212,-98.310,-98.609,-101.355,-102.263,-102.849,-100.118,-101.942,-100.087,-101.959,-100.740,-100.831,-101.309,-99.404,-100.198,-102.580,-99.990,-100.429,-101.688,-99.320,-100.961,-100.881,-100.294,-102.890,-99.266,-100.042,-100.848,-92.428
234.613,100.236,-100.643,-100.811,-101.783,-100.796,-101.889,-103.292,-100.611,-102.385,-97.215,-102.633,-101.808,-100.478,-101.336,-102.292,-102.058,-102.131,-100.248,-101.860,-98.307,-100.447,-101.628,-103.081,-101.100,-102.492,-100.706,-100.372,-100.402,-100.848,-95.113,-100.544,-99.585,-98.513,-102.603,-99.192,-100.668,-100.532,-101.168,-98.830,-100.249,-98.662,-98.483,-99.708,-100.829,-100.691,-101.230,-102.426,-100.607,-101.623,-99.358,-102.171,-97.885,-100.668,-96.394,-92.821,-92.920,-101.908,-98.293,-100.273,-101.348,-98.899,-102.985,-100.741,-101.206,-98.076,-100.109,-102.058,-101.327,-100.010,-98.874,-101.271,-99.928,-99.868,-98.013,-100.791,-98.399,-98.622,-101.096,-100.852,-100.139,-97.914,-102.343,-100.461,-100.748,-100.832,-99.138,-101.316,-101.021,-100.477,-101.040,-100.303,-97.414,-100.813,-98.011,-102.076,-96.873,-101.298,-102.561,-100.839,-101.629,-102.451,-91.013
244.567,100.236,-98.927,-100.985,-101.845,-101.803,-101.343,-99.258,-102.234,-102.135,-96.778,-100.174,-102.873,-101.429,-101.346,-102.573,-101.312,-100.115,-100.753,-100.711,-99.033,-99.628,-101.828,-84.309,-103.404,-102.489,-99.253,-102.214,-97.319,-100.756,-97.194,-99.732,-101.626,-100.722,-102.306,-101.816,-99.230,-101.742,-101.387,-100.755,-101.797,-99.687,-99.912,-98.778,-98.947,-101.623,-101.283,-101.070,-101.955,-102.927,-101.010,-102.467,-97.314,-98.694,-99.777,-92.712,-94.457,-98.994,-98.490,-98.861,-99.109,-98.910,-99.518,-97.350,-102.484,-100.521,-99.859,-98.030,-100.637,-101.459,-101.195,-101.782,-98.724,-101.971,-98.089,-100.980,-101.025,-100.786,-99.563,-100.290,-102.299,-100.019,-100.192,-96.851,-101.793,-100.915,-100.282,-101.195,-99.207,-100.821,-102.971,-98.188,-100.750,-100.085,-98.295,-102.976,-102.069,-103.104,-99.738,-102.177,-102.182,-102.464,-92.609
254.521,100.236,-101.779,-103.065,-101.716,-101.673,-99.660,-101.149,-101.700,-100.987,-100.081,-101.310,-102.160,-99.685,-101.245,-100.619,-102.209,-100.254,-100.997,-101.364,-100.737,-99.502,-100.921,-83.602,-99.242,-98.548,-102.364,-98.699,-99.123,-100.989,-99.158,-97.761,-99.966,-98.709,-101.135,-100.621,-100.847,-99.557,-101.899,-99.038,-103.059,-101.849,-98.053,-102.505,-103.333,-102.166,-102.019,-99.108,-100.865,-100.995,-99.274,-101.042,-99.224,-99.981,-99.807,-96.046,-94.437,-102.608,-97.651,-99.285,-100.313,-101.642,-100.596,-99.709,-100.692,-98.498,-101.012,-102.302,-101.476,-98.649,-98.839,-100.870,-100.603,-100.000,-99.100,-100.548,-100.789,-98.229,-101.137,-101.136,-101.180,-98.868,-101.649,-101.544,-103.030,-100.319,-99.059,-100.243,-98.685,-100.089,-101.409,-100.449,-99.327,-100.351,-98.856,-102.955,-98.080,-99.169,-102.733,-98.394,-101.560,-102.278,-93.720
264.476,100.236,-100.184,-101.052,-101.042,-100.916,-98.837,-102.356,-101.480,-101.726,-99.817,-100.882,-101.025,-101.840,-101.306,-99.502,-100.525,-100.819,-101.143,-99.409,-102.604,-99.393,-102.486,-83.290,-101.452,-102.361,-101.865,-101.461,-102.013,-102.803,-98.719,-98.524,-103.369,-97.470,-100.996,-99.919,-101.129,-98.970,-100.734,-99.746,-102.091,-97.030,-99.428,-99.231,-99.425,-102.458,-102.873,-99.937,-99.670,-101.568,-100.257,-102.727,-96.517,-101.137,-98.520,-94.489,-92.391,-100.619,-101.076,-97.814,-100.518,-98.780,-102.185,-98.930,-100.245,-99.240,-101.031,-100.482,-101.182,-102.370,-103.215,-102.684,-100.359,-102.744,-94.343,-101.699,-100.000,-99.512,-101.707,-102.353,-102.504,-97.358,-101.783,-102.459,-101.941,-98.804,-98.776,-99.542,-100.981,-97.626,-102.315,-97.224,-96.667,-101.406,-100.443,-103.256,-98.239,-102.307,-102.227,-102.133,-100.192,-103.143,-94.360
274.430,100.236,-97.850,-100.110,-99.170,-102.877,-100.812,-100.851,-101.342,-100.545,-96.895,-101.894,-101.401,-97.542,-100.793,-100.074,-101.586,-98.720,-99.858,-101.827,-98.843,-97.410,-100.866,-102.711,-100.249,-102.802,-98.860,-99.188,-103.267,-101.997,-100.253,-102.260,-100.734,-100.142,-102.020,-100.529,-101.592,-101.189,-98.630,-101.049,-102.763,-101.426,-102.495,-102.176,-102.231,-101.617,-99.764,-101.064,-101.812,-98.622,-98.563,-100.830,-98.071,-101.303,-98.646,-93.909,-90.282,-99.855,-100.216,-98.982,-101.634,-98.143,-102.306,-99.861,-99.256,-100.388,-101.105,-101.127,-102.368,-99.363,-97.949,-99.151,-96.464,-102.483,-97.309,-100.374,-100.780,-96.873,-101.398,-102.782,-101.041,-102.280,-100.799,-99.839,-101.061,-100.379,-101.190,-99.537,-98.935,-98.528,-101.614,-102.585,-99.243,-100.366,-99.837,-101.393,-97.667,-102.844,-100.656,-100.500,-101.270,-100.926,-93.966
284.384,100.236,-99.606,-100.669,-101.532,-101.343,-100.191,-101.841,-100.912,-102.676,-100.375,-97.712,-100.411,-99.016,-101.973,-101.363,-100.627,-102.148,-100.900,-100.767,-100.325,-99.802,-102.749,-102.112,-100.404,-100.299,-99.444,-101.631,-97.577,-101.471,-100.413,-100.774,-100.818,-97.920,-102.463,-100.139,-100.339,-101.882,-98.959,-101.425,-101.830,-99.753,-99.373,-98.381,-100.160,-100.770,-102.121,-98.710,-100.620,-102.433,-99.228,-99.163,-97.794,-101.201,-98.715,-90.632,-91.085,-100.482,-100.330,-98.359,-99.410,-96.992,-102.648,-97.111,-100.808,-100.428,-97.573,-100.415,-99.739,-99.514,-99.453,-101.871,-100.514,-102.457,-98.350,-101.276,-101.006,-98.838,-99.836,-99.875,-98.691,-97.641,-102.396,-102.683,-103.383,-99.566,-99.530,-100.845,-101.860,-99.623,-102.198,-99.172,-95.941,-101.645,-99.049,-101.441,-99.067,-100.515,-101.193,-100.046,-99.754,-101.963,-94.824
294.338,100.236,-100.258,-100.510,-102.442,-101.961,-101.348,-102.645,-101.461,-100.634,-99.479,-99.122,-101.185,-98.348,-101.563,-101.449,-100.728,-100.664,-101.540,-99.320,-99.545,-101.867,-101.966,-102.035,-103.581,-101.043,-102.113,-102.273,-102.532,-100.534,-98.309,-99.754,-98.430,-100.248,-101.905,-99.870,-103.284,-97.666,-98.438,-98.204,-102.334,-99.102,-101.662,-101.990,-101.149,-103.308,-103.805,-98.843,-101.800,-99.456,-96.423,-101.194,-99.560,-102.556,-98.816,-93.716,-97.103,-99.255,-98.516,-98.230,-101.434,-97.980,-98.132,-100.274,-98.720,-99.559,-98.645,-99.496,-100.960,-102.026,-100.356,-99.472,-98.054,-101.176,-99.541,-99.510,-102.487,-99.331,-102.725,-101.782,-101.309,-97.482,-102.058,-101.548,-102.877,-101.036,-101.412,-98.221,-100.806,-96.423,-102.158,-103.117,-96.859,-102.968,-99.866,-102.141,-100.380,-99.296,-98.823,-98.636,-101.641,-101.189,-95.339
304.293,100.236,-100.974,-100.028,-101.808,-101.276,-101.926,-102.857,-100.101,-100.699,-100.607,-100.096,-101.148,-99.600,-102.142,-99.820,-102.600,-101.511,-101.289,-102.945,-101.080,-99.318,-101.914,-102.345,-99.867,-101.388,-102.574,-102.237,-99.675,-101.096,-100.803,-99.648,-101.790,-101.243,-100.917,-100.683,-102.005,-100.344,-101.664,-99.864,-102.036,-100.345,-99.971,-100.369,-100.961,-100.549,-100.393,-102.715,-100.948,-101.031,-98.877,-102.229,-100.678,-100.336,-97.454,-95.596,-94.156,-102.668,-100.125,-98.575,-101.039,-97.257,-102.878,-98.140,-102.300,-97.695,-97.173,-101.565,-101.535,-98.126,-100.218,-102.479,-102.477,-102.381,-93.736,-102.024,-101.025,-98.777,-100.138,-102.669,-101.503,-101.014,-99.390,-99.430,-103.349,-101.550,-97.310,-99.394,-100.908,-100.506,-102.449,-100.092,-98.911,-102.033,-99.976,-102.524,-101.802,-99.981,-102.450,-100.397,-101.495,-101.203,-94.583
314.247,100.236,-101.465,-99.332,-103.082,-100.585,-101.940,-102.208,-101.957,-100.829,-99.591,-101.124,-101.313,-100.840,-101.051,-101.857,-101.807,-98.929,-100.493,-99.511,-99.823,-101.291,-102.156,-103.203,-100.269,-100.344,-100.553,-99.770,-100.943,-102.767,-98.898,-99.203,-102.208,-102.321,-100.665,-102.565,-102.143,-101.057,-99.901,-99.823,-103.007,-101.358,-99.385,-100.090,-100.116,-101.244,-100.493,-99.206,-101.817,-101.114,-97.419,-101.198,-98.925,-101.528,-98.173,-93.169,-93.399,-99.940,-98.932,-98.230,-100.690,-99.575,-101.087,-99.195,-100.525,-100.416,-97.621,-101.782,-102.330,-100.976,-99.685,-102.160,-98.280,-101.210,-95.816,-100.122,-100.954,-100.951,-99.882,-101.904,-101.797,-95.607,-100.335,-102.072,-101.649,-97.569,-101.651,-101.406,-101.836,-98.835,-100.967,-98.344,-101.670,-102.120,-99.075,-101.331,-99.706,-100.713,-101.430,-100.323,-99.736,-101.068,-91.689
125.116,114.871,-101.948,-100.236,-99.669,-98.371,-100.979,-101.006,-101.725,-100.281,-100.155,-100.783,-101.703,-101.011,-101.548,-101.769,-102.047,-101.641,-102.961,-101.867,-99.464,-101.323,-103.153,-102.039,-102.779,-99.168,-100.668,-99.939,-101.707,-101.680,-99.118,-99.977,-100.957,-97.770,-102.532,-100.730,-101.068,-99.359,-100.732,-101.210,-101.752,-99.760,-100.660,-97.592,-100.723,-101.902,-101.872,-99.600,-101.269,-96.947,-97.288,-102.956,-100.744,-102.395,-99.995,-94.498,-94.292,-103.028,-100.983,-98.400,-99.986,-98.498,-101.716,-99.854,-98.166,-96.132,-100.741,-101.566,-101.820,-100.800,-99.362,-99.941,-101.648,-101.375,-99.309,-101.025,-101.062,-101.436,-102.039,-102.261,-102.121,-99.963,-102.233,-102.281,-102.708,-102.122,-97.128,-100.908,-101.489,-101.904,-102.572,-101.190,-96.459,-101.174,-99.727,-101.181,-101.210,-100.126,-101.103,-98.939,-99.530,-102.916,-90.179
135.070,114.871,-100.293,-100.066,-101.977,-101.047,-101.021,-101.662,-101.008,-103.844,-98.828,-101.958,-103.204,-100.784,-100.626,-102.302,-100.844,-99.058,-101.835,-101.911,-98.797,-98.369,-102.411,-101.882,-102.640,-98.995,-98.894,-102.277,-98.482,-100.118,-100.759,-101.946,-98.914,-98.129,-99.787,-100.812,-97.362,-102.291,-102.314,-99.140,-101.482,-100.801,-99.293,-99.636,-102.288,-103.176,-100.842,-100.764,-99.895,-100.471,-97.423,-102.325,-98.912,-102.287,-96.825,-97.001,-95.017,-101.936,-100.539,-99.004,-97.161,-100.622,-101.810,-99.482,-101.802,-97.650,-99.712,-101.124,-101.890,-101.420,-99.087,-100.397,-101.521,-101.810,-96.161,-98.086,-101.005,-98.977,-100.921,-100.968,-102.386,-96.990,-99.756,-100.971,-102.170,-101.868,-98.473,-99.765,-99.914,-98.182,-100.596,-100.341,-97.305,-101.723,-99.576,-99.474,-98.788,-99.502,-99.128,-101.214,-98.504,-100.979,-90.355
145.024,114.871,-101.690,-100.817,-100.214,-100.897,-100.796,-100.387,-101.822,-101.660,-102.069,-99.181,-100.281,-100.770,-100.860,-101.772,-101.460,-99.327,-101.692,-100.283,-100.899,-98.798,-101.967,-102.814,-101.718,-83.909,-98.435,-101.817,-101.863,-101.978,-100.428,-100.338,-100.531,-98.449,-101.668,-100.553,-102.002,-100.194,-101.959,-100.629,-101.728,-97.011,-99.282,-98.976,-100.580,-101.665,-101.560,-101.306,-99.985,-99.966,-96.227,-99.798,-98.259,-99.331,-96.758,-94.095,-96.898,-102.085,-99.387,-97.473,-97.937,-99.631,-101.824,-99.951,-101.332,-97.796,-97.531,-101.390,-100.370,-100.200,-98.584,-101.402,-101.777,-100.761,-95.015,-100.411,-100.595,-99.724,-101.280,-102.673,-101.574,-100.197,-101.338,-100.598,-102.571,-99.410,-101.882,-101.808,-101.246,-99.040,-101.223,-99.729,-97.073,-98.589,-99.835,-101.389,-99.297,-100.504,-100.988,-100.628,-98.914,-101.789,-88.852
154.979,114.871,-101.316,-98.406,-99.891,-101.746,-100.874,-101.917,-102.131,-102.719,-99.732,-101.516,-101.010,-101.625,-100.984,-101.613,-103.209,-101.249,-102.776,-101.838,-99.916,-100.961,-103.032,-102.037,-102.599,-102.508,-102.055,-100.427,-102.045,-102.311,-102.397,-100.070,-103.550,-100.175,-100.213,-101.269,-103.831,-100.210,-101.966,-102.727,-100.675,-96.963,-100.848,-101.125,-100.281,-102.872,-99.629,-99.187,-102.163,-100.349,-100.003,-102.325,-98.037,-98.900,-101.817,-95.054,-94.152,-102.311,-99.645,-97.452,-101.772,-98.236,-101.003,-98.344,-100.919,-97.507,-100.092,-100.388,-103.566,-99.833,-102.516,-101.358,-100.472,-102.384,-94.092,-99.429,-99.416,-99.034,-99.531,-99.534,-102.603,-99.332,-100.201,-100.583,-101.369,-98.818,-100.871,-99.366,-96.715,-101.018,-101.753,-99.156,-98.016,-101.601,-100.520,-100.575,-101.333,-98.978,-101.749,-102.831,-100.702,-101.922,-90.386
164.933,114.871,-100.853,-101.185,-102.967,-102.630,-99.781,-101.059,-100.894,-101.129,-101.580,-98.634,-101.866,-100.548,-101.702,-102.203,-101.950,-102.754,-100.193,-100.215,-102.108,-98.359,-99.779,-103.855,-99.161,-99.719,-100.803,-99.539,-101.165,-101.469,-99.329,-99.946,-99.611,-101.688,-101.742,-100.847,-101.233,-101.995,-98.134,-99.831,-103.473,-100.420,-97.405,-100.829,-101.077,-100.892,-101.790,-95.991,-99.874,-100.362,-99.737,-103.205,-96.926,-101.385,-100.012,-94.158,-95.955,-102.871,-98.042,-103.445,-96.852,-100.639,-98.065,-99.194,-101.982,-98.869,-98.318,-102.126,-103.181,-100.664,-99.888,-99.775,-97.673,-102.857,-98.040,-100.513,-102.273,-101.519,-101.700,-100.072,-100.843,-97.003,-99.009,-100.588,-102.138,-101.526,-101.793,-100.985,-101.256,-100.606,-101.459,-99.593,-97.087,-97.589,-100.710,-102.795,-100.940,-100.963,-103.286,-100.753,-100.846,-101.552,-90.322
174.887,114.871,-98.978,-100.607,-100.712,-100.847,-100.727,-101.402,-99.944,-102.498,-102.359,-99.711,-101.585,-102.797,-101.496,-99.083,-103.873,-102.455,-102.860,-102.252,-100.078,-101.699,-101.064,-83.513,-102.527,-98.979,-98.943,-99.164,-100.321,-101.796,-100.840,-98.394,-101.449,-101.073,-102.921,-99.879,-101.149,-99.237,-101.635,-98.979,-103.846,-103.037,-98.726,-101.857,-99.949,-101.424,-100.679,-99.723,-100.161,-99.260,-98.825,-101.599,-97.161,-101.674,-98.628,-97.800,-97.066,-99.628,-100.931,-98.471,-99.467,-100.347,-101.895,-99.517,-101.952,-100.336,-100.012,-103.097,-101.270,-102.089,-101.263,-101.169,-99.542,-100.403,-95.670,-98.205,-103.057,-100.569,-103.038,-101.728,-100.476,-98.541,-101.991,-99.959,-103.685,-99.460,-99.811,-99.827,-101.624,-102.523,-102.407,-98.873,-98.722,-103.131,-99.953,-102.313,-97.847,-100.226,-100.398,-98.987,-101.197,-102.817,-90.806
184.841,114.871,-97.865,-100.140,-101.701,-99.193,-100.292,-101.314,-102.667,-100.398,-101.690,-99.663,-102.717,-99.500,-100.363,-101.772,-101.195,-102.304,-102.861,-103.384,-100.535,-101.255,-100.921,-85.516,-101.313,-100.410,-98.995,-99.645,-99.783,-101.601,-98.434,-101.148,-100.413,-99.742,-100.819,-99.918,-98.924,-99.137,-103.572,-101.503,-103.291,-99.490,-99.616,-99.042,-99.646,-101.961,-99.201,-101.527,-97.655,-98.139,-100.087,-102.618,-98.671,-102.100,-99.750,-97.269,-95.462,-100.065,-100.712,-98.237,-99.444,-101.562,-102.887,-99.933,-102.144,-96.920,-101.347,-102.317,-101.987,-98.722,-101.053,-100.313,-99.938,-102.352,-97.922,-100.399,-101.727,-98.685,-102.676,-102.747,-102.164,-102.515,-101.573,-100.136,-102.629,-99.992,-103.383,-98.128,-100.999,-100.939,-102.049,-100.780,-100.175,-102.332,-98.524,-102.141,-98.088,-102.229,-102.081,-100.772,-101.745,-104.093,-90.209
194.796,114.871,-100.940,-99.975,-102.403,-103.588,-100.160,-100.954,-102.072,-103.549,-102.024,-100.471,-102.131,-101.566,-101.187,-101.205,-100.781,-100.975,-101.783,-101.664,-101.683,-101.974,-101.156,-84.279,-99.213,-102.023,-99.762,-102.656,-101.645,-100.961,-101.458,-103.268,-102.003,-98.909,-102.050,-100.564,-101.448,-101.411,-101.435,-98.087,-103.058,-99.076,-100.567,-99.766,-101.892,-101.570,-101.086,-99.646,-99.063,-99.083,-99.012,-103.052,-98.128,-100.439,-101.115,-98.405,-96.076,-101.968,-98.774,-100.391,-99.526,-101.573,-103.141,-100.634,-101.692,-98.297,-98.092,-101.997,-101.063,-99.007,-101.418,-99.491,-96.577,-100.950,-95.615,-101.697,-101.696,-102.579,-102.903,-100.174,-101.716,-99.228,-100.346,-99.580,-101.393,-100.250,-100.500,-100.451,-101.248,-102.766,-101.699,-99.976,-100.580,-102.066,-100.370,-104.145,-98.988,-98.791,-96.681,-99.556,-100.413,-102.801,-90.256
204.750,114.871,-101.645,-102.084,-100.960,-103.194,-101.133,-101.125,-100.634,-100.800,-99.912,-100.060,-102.495,-98.790,-101.984,-98.833,-100.409,-100.243,-101.708,-99.500,-99.723,-96.964,-101.032,-103.636,-100.892,-100.900,-100.491,-100.031,-100.308,-103.135,-102.258,-98.367,-102.189,-99.320,-101.885,-101.646,-102.805,-98.569,-99.990,-101.045,-101.741,-99.156,-101.338,-97.818,-99.811,-101.158,-101.427,-102.474,-99.146,-100.213,-98.671,-101.892,-97.440,-100.086,-100.648,-97.862,-92.116,-100.676,-100.948,-98.495,-99.791,-97.008,-102.861,-99.337,-100.963,-99.360,-101.134,-102.430,-101.334,-99.865,-98.311,-100.041,-100.805,-102.943,-97.290,-101.754,-103.465,-99.494,-102.928,-100.516,-100.911,-100.072,-101.298,-101.558,-101.890,-99.554,-101.097,-102.727,-100.901,-99.246,-100.004,-99.381,-100.862,-100.820,-99.415,-102.412,-99.669,-101.418,-99.735,-101.088,-100.851,-103.354,-91.584
