PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
214.704,114.871,-100.437,-100.409,-101.571,-101.744,-99.164,-103.474,-102.798,-102.431,-99.674,-97.691,-101.811,-99.636,-101.053,-101.222,-103.690,-100.688,-101.695,-102.706,-102.583,-99.813,-103.527,-102.946,-102.579,-101.700,-101.639,-101.370,-98.459,-101.764,-97.733,-99.444,-98.649,-100.290,-102.201,-99.639,-101.026,-98.348,-99.653,-95.585,-100.900,-97.178,-99.974,-100.138,-100.265,-101.722,-99.167,-101.144,-100.532,-101.110,-98.374,-101.296,-98.554,-101.374,-99.787,-94.568,-97.224,-99.086,-100.920,-99.751,-98.469,-102.660,-101.952,-100.104,-100.670,-98.235,-99.879,-101.579,-100.749,-99.103,-98.575,-100.681,-100.267,-102.507,-97.309,-98.765,-99.418,-95.450,-100.599,-103.277,-101.554,-100.046,-101.500,-103.254,-102.333,-99.330,-100.820,-100.168,-102.883,-101.630,-100.736,-99.202,-100.951,-99.959,-97.297,-101.145,-97.059,-103.229,-101.050,-99.394,-98.361,-102.016,-91.981
224.658,114.871,-100.320,-101.357,-100.707,-99.584,-99.137,-101.880,-101.344,-102.870,-101.067,-100.566,-100.594,-101.500,-102.044,-101.610,-101.436,-100.402,-101.546,-101.203,-100.557,-102.295,-101.987,-102.317,-99.964,-102.576,-100.285,-102.588,-99.973,-102.410,-98.296,-100.413,-98.234,-100.616,-102.984,-101.553,-103.123,-100.638,-101.525,-99.313,-102.066,-102.951,-101.528,-100.781,-101.002,-100.719,-103.406,-97.616,-100.447,-100.128,-100.159,-100.971,-100.147,-101.966,-99.022,-94.882,-95.551,-101.076,-98.776,-98.646,-100.586,-97.838,-102.855,-101.052,-100.488,-97.827,-100.136,-101.841,-101.290,-97.965,-99.925,-99.046,-99.026,-103.985,-98.931,-101.607,-101.629,-97.770,-102.561,-103.026,-100.560,-100.281,-102.784,-101.479,-101.939,-99.407,-100.744,-97.973,-101.151,-101.859,-101.332,-100.512,-99.235,-100.625,-100.748,-103.461,-100.140,-100.621,-102.260,-99.542,-100.192,-102.991,-93.993
234.613,114.871,-101.001,-100.867,-99.495,-99.988,-101.583,-100.798,-100.979,-101.651,-100.836,-100.448,-100.805,-100.077,-99.277,-101.715,-101.455,-101.641,-100.288,-100.683,-102.695,-97.153,-102.685,-101.587,-101.298,-100.991,-100.791,-102.191,-100.101,-103.569,-102.054,-100.755,-97.847,-99.590,-103.401,-99.920,-100.238,-99.065,-100.090,-102.037,-102.246,-101.243,-97.178,-102.903,-97.825,-101.218,-100.134,-100.314,-100.788,-102.405,-97.142,-100.522,-98.661,-101.278,-99.553,-94.822,-92.762,-101.539,-96.371,-98.806,-101.483,-101.488,-100.772,-98.169,-100.005,-97.973,-100.374,-101.989,-101.941,-97.467,-98.863,-102.236,-100.030,-102.931,-96.340,-101.151,-99.327,-100.972,-99.996,-100.234,-100.910,-99.812,-99.955,-102.992,-103.048,-100.357,-100.589,-100.224,-100.561,-101.440,-101.344,-100.733,-96.306,-101.913,-99.758,-102.111,-97.873,-98.468,-101.552,-101.036,-98.158,-101.843,-93.273
244.567,114.871,-100.506,-98.803,-102.088,-103.079,-101.495,-101.358,-103.098,-100.424,-102.754,-99.380,-101.612,-98.215,-99.156,-99.063,-102.998,-103.028,-103.091,-100.505,-100.581,-100.634,-101.587,-101.443,-98.713,-102.402,-102.397,-102.353,-100.138,-101.139,-99.857,-101.589,-101.026,-100.050,-102.140,-100.735,-101.026,-97.890,-100.829,-101.777,-103.088,-99.460,-98.713,-98.970,-100.496,-101.674,-98.895,-99.490,-101.438,-100.200,-98.631,-100.943,-97.017,-99.355,-97.887,-94.229,-97.240,-101.562,-98.919,-99.666,-98.684,-101.678,-102.920,-100.530,-99.098,-98.439,-98.196,-99.841,-101.774,-101.471,-100.440,-101.147,-99.825,-101.256,-97.110,-101.756,-102.119,-100.298,-100.643,-102.320,-101.340,-98.465,-101.804,-99.694,-101.764,-99.359,-100.813,-98.332,-98.826,-102.119,-102.789,-100.880,-99.632,-102.471,-97.542,-101.841,-99.162,-100.297,-101.528,-98.650,-99.399,-101.473,-95.170
254.521,114.871,-99.220,-101.203,-101.708,-99.570,-99.045,-101.641,-100.366,-100.041,-100.049,-98.482,-101.677,-99.568,-101.747,-101.483,-101.686,-101.294,-102.642,-100.170,-99.969,-100.054,-100.991,-81.784,-101.286,-101.397,-101.013,-102.721,-100.949,-100.882,-98.401,-100.418,-101.182,-98.167,-100.835,-102.885,-101.430,-98.793,-100.340,-100.959,-101.850,-99.676,-101.013,-100.922,-101.680,-103.137,-100.703,-98.951,-99.689,-99.243,-99.063,-101.652,-98.412,-101.127,-96.462,-93.162,-96.033,-100.644,-100.420,-97.610,-98.561,-98.948,-103.195,-100.193,-102.545,-98.821,-98.291,-98.890,-100.327,-100.636,-99.768,-100.870,-98.752,-102.748,-97.674,-97.935,-100.231,-102.537,-101.313,-102.757,-99.183,-99.107,-101.610,-100.341,-102.775,-101.264,-97.889,-97.758,-102.024,-101.065,-102.107,-102.138,-101.435,-100.432,-99.660,-101.576,-97.597,-102.139,-102.363,-100.938,-102.842,-101.296,-95.778
264.476,114.871,-102.796,-101.271,-102.218,-101.242,-100.676,-102.203,-100.766,-101.977,-99.605,-98.549,-102.151,-100.272,-101.920,-100.651,-101.710,-99.136,-102.274,-103.022,-98.973,-101.475,-101.569,-83.470,-98.794,-82.725,-101.507,-101.140,-98.633,-100.816,-98.813,-100.324,-100.383,-101.495,-102.359,-99.405,-98.398,-100.154,-99.234,-101.072,-103.683,-102.808,-98.599,-100.654,-100.673,-102.026,-101.350,-99.611,-102.216,-99.388,-98.912,-104.229,-102.044,-100.632,-100.987,-96.095,-95.123,-101.447,-99.262,-100.820,-97.066,-100.558,-100.577,-98.988,-99.982,-98.275,-98.379,-101.637,-101.950,-100.999,-98.006,-100.277,-100.150,-101.215,-97.957,-99.180,-102.035,-97.459,-101.522,-101.570,-99.111,-101.775,-100.273,-101.485,-101.558,-99.392,-99.454,-101.424,-101.662,-99.739,-102.468,-102.512,-102.237,-101.402,-100.755,-103.292,-99.775,-99.588,-100.269,-98.808,-97.956,-100.071,-93.231
274.430,114.871,-98.556,-99.852,-101.668,-101.622,-100.668,-100.503,-102.267,-102.291,-100.625,-101.255,-102.612,-98.571,-102.978,-103.120,-99.826,-100.497,-103.201,-103.535,-101.582,-101.987,-100.298,-100.934,-102.054,-101.715,-100.922,-104.102,-101.036,-103.174,-97.804,-100.482,-103.370,-101.629,-101.350,-102.097,-101.277,-99.268,-101.565,-101.272,-101.482,-97.288,-101.620,-99.175,-102.065,-100.200,-101.384,-99.947,-98.380,-101.384,-98.529,-103.103,-95.412,-101.690,-99.290,-94.227,-94.008,-100.413,-98.799,-97.869,-100.606,-99.024,-100.710,-100.331,-101.453,-97.139,-99.918,-100.762,-102.735,-101.434,-100.966,-101.535,-98.135,-102.412,-98.884,-100.433,-102.304,-99.560,-100.513,-102.751,-101.732,-96.921,-102.248,-101.178,-99.180,-99.871,-99.223,-102.653,-98.257,-98.351,-102.016,-102.680,-96.140,-102.298,-100.168,-101.458,-100.284,-102.450,-101.993,-98.749,-102.174,-102.566,-94.356
284.384,114.871,-99.305,-103.270,-101.027,-101.597,-100.258,-102.000,-99.983,-101.002,-100.996,-98.984,-101.956,-100.963,-100.188,-100.792,-101.723,-100.095,-102.132,-102.586,-101.819,-98.419,-102.785,-102.594,-101.357,-99.869,-101.896,-102.345,-99.331,-102.202,-98.629,-99.085,-99.163,-100.042,-103.475,-100.697,-102.258,-98.952,-100.368,-100.840,-101.060,-99.609,-98.474,-99.553,-100.152,-101.141,-100.558,-102.563,-100.229,-101.126,-99.521,-102.593,-99.190,-101.280,-99.373,-95.388,-95.545,-100.171,-100.936,-97.447,-101.381,-98.561,-102.876,-99.513,-100.769,-97.689,-98.741,-102.487,-100.803,-100.289,-101.862,-101.392,-100.350,-103.256,-95.185,-99.144,-99.825,-99.894,-101.989,-102.283,-97.491,-100.027,-99.971,-102.709,-102.137,-101.357,-100.552,-99.017,-101.945,-98.177,-101.416,-98.250,-96.693,-101.089,-99.860,-101.087,-99.361,-100.909,-101.419,-101.325,-102.742,-102.209,-95.248
294.338,114.871,-99.661,-101.061,-102.514,-101.261,-101.695,-101.429,-100.483,-100.553,-99.233,-102.067,-100.907,-100.320,-101.253,-101.463,-101.776,-97.208,-102.313,-101.340,-96.090,-100.911,-102.288,-101.166,-101.146,-100.401,-100.713,-102.154,-102.005,-102.867,-100.199,-102.858,-101.916,-98.144,-101.664,-101.003,-99.341,-99.716,-100.927,-100.198,-101.257,-98.688,-99.362,-97.559,-101.958,-100.700,-100.862,-98.721,-101.081,-100.969,-97.647,-102.414,-101.375,-100.982,-99.920,-95.419,-94.354,-101.383,-99.202,-100.596,-99.239,-97.850,-102.807,-98.862,-100.592,-100.753,-99.912,-101.862,-100.824,-100.666,-98.773,-102.797,-100.107,-102.689,-98.695,-99.201,-99.486,-98.269,-100.732,-100.423,-102.714,-97.184,-101.014,-100.244,-102.471,-101.245,-101.098,-99.068,-101.585,-97.886,-101.967,-100.221,-99.758,-102.304,-98.923,-103.701,-100.205,-101.455,-102.016,-102.615,-101.935,-101.046,-94.779
304.293,114.871,-101.499,-99.205,-101.959,-102.069,-99.225,-102.632,-100.177,-100.999,-96.829,-99.121,-103.582,-102.475,-98.841,-99.321,-100.929,-99.364,-101.058,-102.995,-100.927,-98.462,-98.966,-102.726,-102.883,-100.830,-99.891,-100.463,-101.819,-102.294,-99.472,-100.736,-100.354,-98.644,-101.748,-101.570,-101.460,-100.080,-100.567,-100.841,-103.453,-98.398,-100.068,-99.914,-101.322,-101.335,-100.180,-99.492,-101.124,-100.365,-97.792,-101.672,-95.733,-98.404,-100.496,-95.617,-90.861,-101.288,-98.532,-100.620,-99.104,-102.623,-101.577,-101.473,-99.952,-99.818,-98.522,-102.097,-101.059,-100.996,-100.759,-100.609,-101.795,-103.924,-95.629,-100.405,-102.500,-100.122,-101.535,-100.507,-100.588,-102.017,-102.230,-98.813,-102.304,-100.142,-100.091,-100.803,-102.272,-100.505,-102.780,-101.757,-100.785,-100.087,-100.212,-100.627,-101.116,-97.933,-101.371,-99.090,-102.621,-101.938,-97.552
314.247,114.871,-99.952,-101.730,-101.300,-99.797,-101.532,-102.599,-101.288,-102.117,-100.951,-101.416,-99.549,-100.516,-101.314,-101.026,-101.023,-99.421,-103.042,-100.139,-100.589,-99.737,-101.860,-102.289,-100.233,-84.120,-98.951,-101.535,-102.192,-102.026,-100.200,-100.078,-102.966,-100.734,-102.884,-100.112,-102.778,-99.445,-101.168,-101.703,-100.629,-97.548,-101.828,-98.738,-98.559,-100.215,-102.870,-99.798,-100.758,-98.829,-99.751,-102.304,-95.581,-101.488,-100.161,-91.399,-91.318,-100.349,-101.287,-98.477,-99.279,-100.131,-100.488,-98.392,-98.924,-100.538,-99.183,-101.890,-101.864,-99.860,-101.517,-98.393,-99.735,-102.659,-96.326,-97.960,-102.432,-101.150,-101.024,-100.765,-99.513,-98.707,-101.335,-99.849,-102.899,-101.813,-101.633,-99.090,-99.037,-99.445,-102.868,-102.219,-98.465,-100.220,-102.274,-100.141,-101.475,-103.768,-101.886,-101.488,-102.784,-101.259,-98.020
125.116,129.506,-100.906,-98.896,-102.442,-100.946,-99.359,-102.473,-101.877,-102.984,-103.341,-101.316,-101.874,-101.906,-101.997,-101.233,-102.534,-102.364,-101.082,-102.376,-101.557,-101.919,-101.377,-86.784,-100.507,-101.261,-98.606,-100.769,-101.178,-103.129,-100.954,-100.229,-101.954,-99.632,-101.786,-100.814,-101.691,-100.999,-102.577,-100.909,-103.023,-99.562,-99.021,-97.974,-98.846,-103.363,-99.449,-101.178,-102.274,-101.327,-101.697,-101.424,-98.480,-103.180,-99.266,-95.621,-95.840,-99.432,-99.458,-98.854,-98.744,-99.307,-103.138,-96.586,-101.756,-100.779,-100.428,-99.980,-99.986,-100.281,-100.836,-101.793,-100.231,-102.182,-97.682,-101.245,-101.268,-100.026,-101.370,-102.323,-101.143,-99.474,-100.872,-100.858,-103.619,-100.846,-99.041,-101.230,-101.467,-97.718,-101.013,-100.678,-99.038,-100.901,-98.418,-102.824,-98.423,-101.909,-99.727,-99.970,-102.848,-101.514,-89.692
135.070,129.506,-100.408,-100.058,-102.400,-101.178,-99.360,-102.004,-101.014,-100.819,-99.742,-100.319,-102.424,-100.587,-101.688,-100.928,-101.219,-102.567,-102.554,-101.955,-103.317,-101.273,-100.510,-103.178,-102.997,-101.366,-99.698,-101.635,-102.680,-101.500,-98.825,-100.451,-100.360,-98.146,-101.076,-102.163,-102.335,-98.014,-101.801,-100.718,-100.847,-97.246,-99.970,-98.720,-98.535,-102.865,-99.797,-100.212,-101.591,-100.117,-96.598,-100.099,-96.510,-101.649,-102.081,-97.616,-95.532,-101.612,-99.197,-98.617,-99.288,-101.515,-101.198,-101.789,-98.529,-98.568,-98.398,-101.536,-100.601,-98.828,-100.436,-100.822,-97.515,-101.466,-97.509,-100.181,-101.388,-101.559,-102.906,-102.305,-99.449,-99.997,-101.323,-101.316,-102.880,-99.076,-100.445,-99.338,-97.941,-101.645,-102.762,-101.506,-98.137,-102.517,-99.009,-102.018,-97.844,-100.487,-100.234,-98.063,-102.138,-102.482,-90.720
145.024,129.506,-98.314,-99.757,-103.105,-101.947,-102.139,-101.022,-102.035,-101.312,-102.323,-99.911,-100.142,-101.715,-100.991,-102.010,-102.567,-100.279,-102.066,-101.963,-99.267,-101.783,-101.491,-100.563,-101.154,-102.054,-101.626,-101.020,-98.749,-103.385,-98.832,-101.163,-102.431,-100.540,-102.013,-101.897,-101.537,-99.541,-101.480,-101.907,-101.622,-98.969,-101.344,-99.662,-102.724,-101.671,-102.674,-101.727,-101.756,-102.285,-98.466,-102.349,-97.470,-99.822,-99.408,-96.154,-95.119,-100.892,-99.965,-96.839,-100.226,-98.917,-102.100,-98.373,-99.130,-97.698,-101.678,-102.024,-102.788,-101.947,-100.280,-97.542,-99.656,-103.224,-97.338,-101.697,-100.202,-99.105,-101.832,-102.406,-101.898,-103.006,-100.019,-99.364,-102.025,-98.905,-100.096,-101.563,-103.043,-102.723,-101.883,-99.817,-99.804,-103.326,-97.961,-102.218,-96.994,-101.418,-99.909,-100.055,-102.512,-102.757,-91.528
154.979,129.506,-101.933,-99.353,-100.528,-102.272,-99.880,-100.816,-100.860,-98.167,-100.288,-103.422,-102.118,-99.893,-102.204,-101.960,-101.409,-98.470,-100.630,-101.669,-99.424,-99.668,-101.916,-101.893,-100.692,-101.532,-102.326,-101.747,-101.988,-101.621,-100.824,-100.934,-99.741,-98.598,-101.114,-101.999,-100.840,-99.632,-101.625,-104.108,-101.353,-99.282,-99.971,-100.016,-98.705,-101.362,-99.897,-99.209,-101.208,-100.367,-100.897,-100.113,-99.164,-101.892,-103.035,-94.962,-93.526,-100.147,-101.741,-100.160,-100.982,-100.455,-101.872,-101.194,-98.216,-96.845,-100.199,-101.017,-104.398,-101.538,-98.772,-102.151,-101.215,-103.118,-96.106,-101.812,-101.605,-99.816,-102.650,-102.348,-101.820,-99.223,-102.193,-100.830,-103.204,-99.945,-102.556,-101.477,-101.198,-99.124,-101.945,-100.913,-98.961,-101.560,-98.457,-102.004,-98.407,-101.498,-100.066,-100.898,-100.415,-98.719,-91.124
164.933,129.506,-102.762,-99.865,-100.854,-102.467,-102.475,-102.269,-99.509,-103.106,-98.969,-100.736,-100.201,-100.061,-101.607,-102.424,-101.643,-100.467,-102.371,-101.668,-102.608,-100.915,-101.988,-102.990,-102.620,-100.512,-98.101,-100.342,-99.884,-101.273,-98.942,-100.126,-102.056,-101.165,-102.412,-100.938,-101.283,-99.826,-100.537,-98.593,-102.268,-100.680,-100.192,-96.874,-99.134,-101.063,-98.678,-99.200,-101.758,-100.639,-98.056,-101.253,-98.087,-102.676,-98.632,-96.124,-96.776,-98.284,-99.628,-97.632,-102.405,-98.907,-101.474,-102.744,-101.639,-97.033,-99.372,-100.986,-99.465,-100.983,-100.545,-100.824,-100.677,-101.377,-97.394,-101.984,-100.978,-100.264,-102.396,-98.821,-102.478,-98.259,-101.686,-102.296,-101.720,-101.097,-102.139,-97.953,-98.000,-103.488,-100.560,-101.350,-97.721,-101.921,-101.099,-103.560,-97.255,-99.624,-100.256,-99.177,-100.106,-102.332,-90.505
174.887,129.506,-99.995,-101.175,-101.845,-99.620,-101.244,-100.409,-99.593,-101.556,-102.177,-101.162,-101.642,-101.257,-101.329,-100.916,-101.833,-101.961,-100.687,-102.091,-100.532,-101.442,-102.062,-101.034,-100.757,-101.534,-100.022,-102.688,-100.282,-100.408,-96.117,-102.772,-100.068,-99.788,-101.050,-100.781,-101.680,-98.111,-99.035,-98.904,-100.567,-99.354,-101.229,-101.073,-99.273,-101.395,-99.006,-102.725,-100.425,-100.821,-97.547,-101.795,-99.887,-101.875,-100.120,-97.805,-96.366,-100.908,-97.562,-98.523,-99.235,-97.394,-103.691,-99.277,-103.058,-97.425,-100.018,-101.940,-99.047,-97.691,-101.783,-99.035,-101.481,-100.832,-97.912,-98.866,-102.474,-99.737,-102.053,-98.636,-100.856,-98.177,-98.659,-102.677,-99.880,-99.733,-101.863,-101.174,-100.815,-100.897,-101.670,-98.984,-97.572,-101.661,-101.183,-103.207,-97.873,-101.541,-100.982,-99.666,-102.205,-102.543,-91.522
184.841,129.506,-100.216,-100.077,-100.381,-101.843,-100.932,-101.911,-102.901,-101.627,-100.670,-102.324,-102.643,-98.031,-102.219,-103.007,-101.476,-99.407,-103.142,-101.741,-98.960,-101.050,-100.291,-84.194,-101.243,-101.036,-100.777,-101.113,-101.555,-102.248,-100.002,-102.491,-100.103,-99.857,-101.331,-101.652,-101.637,-100.457,-101.423,-97.988,-101.706,-97.778,-101.461,-99.411,-101.512,-102.825,-100.041,-98.781,-99.115,-98.754,-96.386,-100.476,-96.763,-100.021,-99.455,-94.966,-96.334,-100.626,-98.934,-99.474,-99.195,-100.977,-103.178,-98.874,-99.487,-97.593,-100.750,-100.769,-100.092,-101.652,-99.676,-101.481,-101.287,-100.800,-96.965,-100.496,-99.742,-99.556,-101.982,-102.257,-99.748,-98.438,-101.256,-103.340,-102.408,-100.019,-101.065,-101.566,-100.776,-98.314,-103.838,-97.253,-100.121,-98.948,-99.990,-100.808,-100.003,-99.391,-100.851,-98.146,-100.953,-102.647,-91.119
194.796,129.506,-101.776,-98.638,-100.275,-101.764,-101.733,-100.562,-101.895,-103.187,-101.419,-100.439,-101.583,-101.015,-101.279,-101.280,-102.341,-100.672,-100.868,-100.480,-99.220,-101.905,-98.801,-83.158,-100.754,-101.965,-99.870,-102.643,-102.167,-102.046,-101.587,-101.220,-99.476,-99.739,-100.775,-100.193,-99.954,-100.267,-101.376,-96.845,-100.425,-97.927,-100.355,-100.416,-102.429,-100.333,-101.995,-101.500,-102.900,-100.890,-99.974,-102.166,-99.309,-100.459,-98.329,-95.028,-97.421,-100.741,-99.025,-96.993,-99.886,-98.246,-102.629,-98.973,-100.430,-98.995,-101.067,-100.169,-100.999,-101.273,-99.110,-100.200,-97.435,-102.260,-97.237,-102.826,-102.993,-100.452,-99.805,-100.565,-101.608,-97.177,-101.243,-100.372,-101.851,-101.475,-102.971,-100.333,-101.811,-98.606,-101.628,-99.371,-99.033,-100.497,-99.324,-100.902,-100.078,-100.508,-100.684,-99.020,-102.818,-102.772,-92.632
204.750,129.506,-99.045,-101.746,-98.488,-102.580,-102.411,-103.218,-102.456,-101.445,-97.578,-102.718,-102.936,-99.332,-99.865,-101.643,-102.283,-101.913,-100.941,-101.266,-102.030,-100.876,-100.538,-101.022,-100.961,-102.114,-103.111,-101.761,-100.310,-102.540,-98.990,-99.505,-102.951,-100.570,-101.653,-101.098,-100.125,-100.945,-102.247,-100.602,-101.667,-97.671,-99.394,-100.973,-102.482,-102.132,-102.067,-100.043,-101.121,-101.068,-102.105,-102.059,-100.591,-101.448,-102.877,-93.831,-98.652,-101.749,-102.619,-99.937,-98.735,-99.175,-102.359,-100.058,-99.911,-97.292,-103.628,-99.896,-100.970,-103.320,-99.741,-98.943,-100.452,-102.438,-97.626,-102.169,-99.689,-98.898,-101.415,-100.675,-102.709,-96.963,-100.629,-101.622,-101.828,-101.062,-100.542,-101.252,-101.949,-99.397,-101.569,-101.607,-99.578,-99.590,-98.946,-102.027,-99.804,-103.315,-103.681,-98.877,-100.824,-102.228,-92.841
214.704,129.506,-101.573,-100.791,-101.261,-100.488,-99.780,-100.481,-102.768,-101.239,-100.763,-102.263,-103.072,-100.970,-99.474,-99.871,-101.868,-101.420,-99.489,-99.548,-100.888,-100.118,-101.768,-101.423,-101.702,-100.918,-102.400,-101.380,-100.413,-100.847,-100.864,-100.597,-100.083,-101.960,-103.706,-99.841,-99.228,-100.131,-101.376,-97.295,-101.494,-98.819,-102.225,-101.562,-100.926,-101.558,-101.461,-100.684,-102.361,-96.893,-97.287,-102.321,-96.839,-98.864,-100.921,-96.238,-96.590,-100.700,-100.938,-99.127,-100.980,-99.893,-100.622,-100.276,-99.421,-97.968,-101.090,-103.141,-103.596,-99.014,-100.242,-99.910,-100.464,-101.823,-95.273,-100.089,-100.740,-102.146,-102.020,-102.944,-100.661,-99.781,-100.858,-101.413,-102.392,-100.311,-101.926,-101.874,-99.482,-98.886,-99.336,-101.729,-101.008,-99.770,-100.508,-102.229,-98.181,-100.961,-102.827,-99.002,-101.166,-102.589,-91.761
224.658,129.506,-99.280,-96.477,-100.575,-102.101,-102.010,-103.168,-100.259,-99.618,-100.305,-100.822,-101.811,-100.148,-100.029,-100.406,-100.594,-102.057,-101.988,-100.927,-99.656,-100.848,-102.046,-101.184,-102.240,-101.947,-101.910,-103.320,-100.235,-103.827,-100.237,-100.410,-101.437,-99.541,-102.612,-100.938,-99.557,-100.807,-98.442,-98.927,-102.182,-99.560,-101.203,-96.535,-101.809,-101.667,-102.701,-99.567,-101.667,-100.354,-99.905,-100.606,-98.502,-101.481,-98.318,-96.163,-96.114,-100.464,-101.060,-97.573,-101.809,-100.141,-100.968,-100.690,-100.902,-97.198,-100.670,-101.276,-101.686,-100.043,-101.300,-100.947,-100.496,-101.909,-95.582,-101.262,-100.754,-100.640,-102.633,-103.149,-101.569,-98.091,-101.590,-100.677,-102.567,-99.742,-101.796,-101.444,-101.070,-100.157,-101.155,-100.122,-96.932,-101.183,-98.543,-100.715,-97.861,-100.473,-101.103,-100.694,-99.243,-103.487,-92.416
234.613,129.506,-102.058,-100.401,-102.917,-99.712,-97.860,-101.809,-99.870,-101.934,-97.012,-99.821,-103.407,-101.171,-102.735,-101.172,-102.817,-102.379,-99.708,-103.148,-102.205,-98.134,-100.988,-101.577,-101.419,-99.585,-100.908,-102.066,-99.283,-102.471,-101.715,-101.508,-100.825,-98.851,-102.593,-99.642,-101.736,-98.960,-100.751,-100.182,-102.131,-101.085,-96.116,-100.801,-101.882,-102.061,-101.617,-98.622,-101.882,-100.651,-99.264,-100.716,-101.440,-100.526,-101.355,-92.436,-94.401,-102.783,-100.336,-98.630,-98.847,-99.172,-102.248,-102.295,-102.493,-99.030,-100.944,-103.789,-101.987,-102.694,-101.506,-102.290,-100.178,-103.632,-98.228,-100.359,-100.879,-100.086,-98.455,-99.106,-98.671,-100.427,-100.126,-98.312,-101.760,-102.251,-99.018,-101.939,-101.449,-101.783,-102.040,-101.888,-96.615,-98.326,-97.928,-101.281,-99.652,-101.085,-101.837,-101.769,-98.684,-101.658,-94.142
244.567,129.506,-100.003,-98.762,-100.480,-100.994,-101.269,-100.738,-100.119,-102.151,-101.958,-97.948,-101.568,-102.429,-99.500,-102.289,-101.903,-101.428,-100.701,-103.424,-101.145,-100.045,-99.956,-102.880,-101.089,-86.080,-101.292,-100.993,-103.299,-101.515,-100.807,-101.991,-98.443,-99.463,-102.607,-102.108,-101.856,-100.772,-99.221,-99.568,-101.041,-100.081,-101.247,-101.208,-98.015,-100.369,-103.022,-99.369,-102.704,-98.938,-99.126,-101.637,-99.722,-101.451,-101.354,-94.973,-92.481,-101.443,-99.917,-98.649,-98.781,-101.119,-102.237,-99.054,-101.615,-100.611,-99.837,-102.290,-102.008,-100.831,-97.937,-96.614,-98.183,-102.815,-98.541,-99.057,-102.659,-98.892,-100.852,-102.858,-99.995,-99.176,-101.584,-98.777,-102.438,-99.903,-100.711,-99.306,-98.692,-99.563,-101.445,-101.111,-98.284,-101.275,-100.346,-101.664,-99.471,-97.863,-100.938,-101.902,-100.708,-99.324,-93.932
254.521,129.506,-102.425,-101.206,-103.584,-100.757,-101.861,-101.574,-101.632,-101.555,-102.083,-97.773,-101.411,-102.052,-99.281,-101.490,-102.053,-101.203,-101.157,-99.819,-101.502,-101.456,-100.473,-101.563,-100.194,-101.947,-99.335,-100.627,-101.163,-101.673,-100.620,-99.371,-101.825,-100.514,-103.249,-96.643,-100.548,-97.264,-101.137,-101.827,-101.902,-100.601,-99.490,-100.185,-102.719,-100.431,-101.799,-98.775,-97.459,-100.548,-97.764,-103.042,-97.704,-101.129,-100.207,-95.929,-92.487,-100.510,-98.601,-98.227,-99.454,-99.227,-102.034,-103.736,-101.203,-98.030,-101.070,-101.571,-102.748,-100.972,-100.437,-101.525,-102.279,-101.847,-98.798,-98.275,-100.062,-100.591,-101.489,-102.225,-101.610,-100.744,-100.925,-100.453,-100.960,-102.741,-100.259,-100.559,-99.912,-100.764,-100.261,-100.829,-96.987,-102.010,-99.964,-101.923,-101.907,-101.921,-101.974,-100.071,-101.116,-103.386,-95.016
